Region,Date,Frequency,Estimated Unemployment Rate (%),Estimated Employed,Estimated Labour Participation Rate (%),Area
Sargodha,2015-07-26,Weekly,6.0008710801393725,883742.1655052265,49.155452961672474,Urban
Sargodha,2015-08-02,Weekly,6.002439024390244,885264.4634146341,49.15926829268293,Urban
Sargodha,2015-08-09,Weekly,6.004006968641115,886786.7613240418,49.16308362369338,Urban
Sargodha,2015-08-16,Weekly,6.005574912891986,888309.0592334494,49.16689895470383,Urban
Sargodha,2015-08-23,Weekly,6.007142857142857,889831.3571428572,49.17071428571429,Urban
Sargodha,2015-08-30,Weekly,6.008710801393728,891353.6550522648,49.17452961672474,Urban
Sargodha,2015-09-06,Weekly,6.0102787456446,892875.9529616724,49.17834494773519,Urban
Sargodha,2015-09-13,Weekly,6.011846689895471,894398.2508710801,49.18216027874565,Urban
Sargodha,2015-09-20,Weekly,6.013414634146342,895920.5487804877,49.1859756097561,Urban
Sargodha,2015-09-27,Weekly,6.014982578397213,897442.8466898955,49.18979094076655,Urban
Sargodha,2015-10-04,Weekly,6.0165505226480835,898965.1445993031,49.19360627177701,Urban
Sargodha,2015-10-11,Weekly,6.0181184668989545,900487.4425087108,49.19742160278746,Urban
Sargodha,2015-10-18,Weekly,6.019686411149826,902009.7404181184,49.20123693379791,Urban
Sargodha,2015-10-25,Weekly,6.021254355400697,903532.0383275261,49.205052264808366,Urban
Sargodha,2015-11-01,Weekly,6.022822299651568,905054.3362369337,49.208867595818816,Urban
Sargodha,2015-11-08,Weekly,6.024390243902439,906576.6341463415,49.21268292682927,Urban
Sargodha,2015-11-15,Weekly,6.02595818815331,908098.9320557491,49.216498257839724,Urban
Sargodha,2015-11-22,Weekly,6.027526132404182,909621.2299651568,49.220313588850175,Urban
Sargodha,2015-11-29,Weekly,6.029094076655053,911143.5278745644,49.224128919860625,Urban
Sargodha,2015-12-06,Weekly,6.030662020905924,912665.825783972,49.22794425087108,Urban
Sargodha,2015-12-13,Weekly,6.0322299651567945,914188.1236933798,49.23175958188153,Urban
Sargodha,2015-12-20,Weekly,6.0337979094076655,915710.4216027874,49.235574912891984,Urban
Sargodha,2015-12-27,Weekly,6.035365853658536,917232.7195121951,49.23939024390244,Urban
Sargodha,2016-01-03,Weekly,6.036933797909407,918755.0174216027,49.24320557491289,Urban
Sargodha,2016-01-10,Weekly,6.038501742160279,920277.3153310104,49.24702090592334,Urban
Sargodha,2016-01-17,Weekly,6.04006968641115,921799.613240418,49.2508362369338,Urban
Sargodha,2016-01-24,Weekly,6.041637630662021,923321.9111498258,49.25465156794425,Urban
Sargodha,2016-01-31,Weekly,6.043205574912892,924844.2090592334,49.25846689895471,Urban
Sargodha,2016-02-07,Weekly,6.044773519163763,926366.5069686411,49.26228222996516,Urban
Sargodha,2016-02-14,Weekly,6.046341463414635,927888.8048780487,49.26609756097561,Urban
Sargodha,2016-02-21,Weekly,6.0479094076655056,929411.1027874564,49.26991289198607,Urban
Sargodha,2016-02-28,Weekly,6.0494773519163765,930933.4006968641,49.27372822299652,Urban
Sargodha,2016-03-06,Weekly,6.051045296167247,932455.6986062718,49.27754355400697,Urban
Sargodha,2016-03-13,Weekly,6.052613240418118,933977.9965156794,49.281358885017426,Urban
Sargodha,2016-03-20,Weekly,6.054181184668989,935500.294425087,49.285174216027876,Urban
Sargodha,2016-03-27,Weekly,6.055749128919861,937022.5923344947,49.28898954703833,Urban
Sargodha,2016-04-03,Weekly,6.057317073170732,938544.8902439025,49.292804878048784,Urban
Sargodha,2016-04-10,Weekly,6.058885017421603,940067.1881533101,49.296620209059235,Urban
Sargodha,2016-04-17,Weekly,6.060452961672474,941589.4860627177,49.300435540069685,Urban
Sargodha,2016-04-24,Weekly,6.062020905923345,943111.7839721254,49.30425087108014,Urban
Sargodha,2016-05-01,Weekly,6.063588850174217,944634.081881533,49.30806620209059,Urban
Sargodha,2016-05-08,Weekly,6.0651567944250875,946156.3797909408,49.311881533101044,Urban
Sargodha,2016-05-15,Weekly,6.066724738675958,947678.6777003484,49.3156968641115,Urban
Sargodha,2016-05-22,Weekly,6.068292682926829,949200.9756097561,49.31951219512195,Urban
Sargodha,2016-05-29,Weekly,6.0698606271777,950723.2735191637,49.3233275261324,Urban
Sargodha,2016-06-05,Weekly,6.071428571428571,952245.5714285714,49.32714285714286,Urban
Sargodha,2016-06-12,Weekly,6.072996515679443,953767.869337979,49.33095818815331,Urban
Sargodha,2016-06-19,Weekly,6.074564459930314,955290.1672473868,49.33477351916376,Urban
Sargodha,2016-06-26,Weekly,6.076132404181185,956812.4651567944,49.33858885017422,Urban
Sargodha,2016-07-03,Weekly,6.077700348432056,958334.763066202,49.34240418118467,Urban
Sargodha,2016-07-10,Weekly,6.079268292682927,959857.0609756097,49.34621951219512,Urban
Sargodha,2016-07-17,Weekly,6.0808362369337985,961379.3588850173,49.35003484320558,Urban
Sargodha,2016-07-24,Weekly,6.082404181184669,962901.6567944251,49.35385017421603,Urban
Sargodha,2016-07-31,Weekly,6.08397212543554,964423.9547038327,49.35766550522648,Urban
Sargodha,2016-08-07,Weekly,6.085540069686411,965946.2526132404,49.361480836236936,Urban
Sargodha,2016-08-14,Weekly,6.087108013937282,967468.550522648,49.36529616724739,Urban
Sargodha,2016-08-21,Weekly,6.088675958188153,968990.8484320557,49.369111498257844,Urban
Sargodha,2016-08-28,Weekly,6.090243902439025,970513.1463414633,49.372926829268295,Urban
Sargodha,2016-09-04,Weekly,6.091811846689896,972035.4442508711,49.376742160278745,Urban
Sargodha,2016-09-11,Weekly,6.093379790940767,973557.7421602787,49.3805574912892,Urban
Sargodha,2016-09-18,Weekly,6.094947735191638,975080.0400696864,49.38437282229965,Urban
Sargodha,2016-09-25,Weekly,6.096515679442509,976602.337979094,49.388188153310104,Urban
Sargodha,2016-10-02,Weekly,6.09808362369338,978124.6358885017,49.39200348432056,Urban
Sargodha,2016-10-09,Weekly,6.099651567944251,979646.9337979094,49.39581881533101,Urban
Sargodha,2016-10-16,Weekly,6.101219512195122,981169.231707317,49.39963414634146,Urban
Sargodha,2016-10-23,Weekly,6.102787456445993,982691.5296167247,49.40344947735192,Urban
Sargodha,2016-10-30,Weekly,6.104355400696864,984213.8275261323,49.40726480836237,Urban
Sargodha,2016-11-06,Weekly,6.105923344947735,985736.12543554,49.41108013937282,Urban
Sargodha,2016-11-13,Weekly,6.107491289198606,987258.4233449477,49.41489547038328,Urban
Sargodha,2016-11-20,Weekly,6.109059233449478,988780.7212543554,49.41871080139373,Urban
Sargodha,2016-11-27,Weekly,6.110627177700349,990303.019163763,49.42252613240418,Urban
Sargodha,2016-12-04,Weekly,6.11219512195122,991825.3170731707,49.42634146341464,Urban
Sargodha,2016-12-11,Weekly,6.1137630662020905,993347.6149825783,49.43015679442509,Urban
Sargodha,2016-12-18,Weekly,6.1153310104529615,994869.9128919861,49.43397212543554,Urban
Sargodha,2016-12-25,Weekly,6.116898954703833,996392.2108013937,49.437787456445996,Urban
Sargodha,2017-01-01,Weekly,6.118466898954704,997914.5087108014,49.441602787456446,Urban
Sargodha,2017-01-08,Weekly,6.120034843205575,999436.806620209,49.4454181184669,Urban
Sargodha,2017-01-15,Weekly,6.121602787456446,1000959.1045296167,49.449233449477354,Urban
Sargodha,2017-01-22,Weekly,6.123170731707317,1002481.4024390243,49.453048780487805,Urban
Sargodha,2017-01-29,Weekly,6.124738675958188,1004003.7003484321,49.456864111498255,Urban
Sargodha,2017-02-05,Weekly,6.12630662020906,1005525.9982578397,49.46067944250871,Urban
Sargodha,2017-02-12,Weekly,6.127874564459931,1007048.2961672473,49.464494773519164,Urban
Sargodha,2017-02-19,Weekly,6.1294425087108015,1008570.594076655,49.46831010452962,Urban
Sargodha,2017-02-26,Weekly,6.1310104529616725,1010092.8919860626,49.47212543554007,Urban
Sargodha,2017-03-05,Weekly,6.132578397212543,1011615.1898954704,49.47594076655052,Urban
Sargodha,2017-03-12,Weekly,6.134146341463415,1013137.487804878,49.47975609756098,Urban
Sargodha,2017-03-19,Weekly,6.135714285714286,1014659.7857142857,49.48357142857143,Urban
Sargodha,2017-03-26,Weekly,6.137282229965157,1016182.0836236933,49.48738675958188,Urban
Sargodha,2017-04-02,Weekly,6.138850174216028,1017704.381533101,49.49120209059234,Urban
Sargodha,2017-04-09,Weekly,6.140418118466899,1019226.6794425086,49.49501742160279,Urban
Sargodha,2017-04-16,Weekly,6.14198606271777,1020748.9773519164,49.49883275261324,Urban
Sargodha,2017-04-23,Weekly,6.143554006968642,1022271.275261324,49.5026480836237,Urban
Sargodha,2017-04-30,Weekly,6.1451219512195125,1023793.5731707317,49.50646341463415,Urban
Sargodha,2017-05-07,Weekly,6.1466898954703835,1025315.8710801393,49.5102787456446,Urban
Sargodha,2017-05-14,Weekly,6.148257839721254,1026838.168989547,49.514094076655056,Urban
Sargodha,2017-05-21,Weekly,6.149825783972125,1028360.4668989547,49.517909407665506,Urban
Sargodha,2017-05-28,Weekly,6.151393728222997,1029882.7648083623,49.52172473867596,Urban
Sargodha,2017-06-04,Weekly,6.152961672473868,1031405.06271777,49.525540069686414,Urban
Sargodha,2017-06-11,Weekly,6.154529616724739,1032927.3606271776,49.529355400696865,Urban
Sargodha,2017-06-18,Weekly,6.15609756097561,1034449.6585365853,49.533170731707315,Urban
Sargodha,2017-06-25,Weekly,6.157665505226481,1035971.956445993,49.53698606271777,Urban
Sargodha,2017-07-02,Weekly,6.159233449477352,1037494.2543554007,49.54080139372822,Urban
Sargodha,2017-07-09,Weekly,6.1608013937282236,1039016.5522648083,49.544616724738674,Urban
Sargodha,2017-07-16,Weekly,6.1623693379790945,1040538.850174216,49.54843205574913,Urban
Sargodha,2017-07-23,Weekly,6.163937282229965,1042061.1480836236,49.55224738675958,Urban
Sargodha,2017-07-30,Weekly,6.165505226480836,1043583.4459930314,49.55606271777003,Urban
Sargodha,2017-08-06,Weekly,6.167073170731707,1045105.743902439,49.55987804878049,Urban
Sargodha,2017-08-13,Weekly,6.168641114982579,1046628.0418118467,49.56369337979094,Urban
Sargodha,2017-08-20,Weekly,6.17020905923345,1048150.3397212543,49.56750871080139,Urban
Sargodha,2017-08-27,Weekly,6.171777003484321,1049672.637630662,49.57132404181185,Urban
Sargodha,2017-09-03,Weekly,6.173344947735192,1051194.9355400696,49.5751393728223,Urban
Sargodha,2017-09-10,Weekly,6.174912891986063,1052717.2334494772,49.57895470383275,Urban
Sargodha,2017-09-17,Weekly,6.176480836236934,1054239.531358885,49.58277003484321,Urban
Sargodha,2017-09-24,Weekly,6.178048780487805,1055761.8292682925,49.58658536585366,Urban
Sargodha,2017-10-01,Weekly,6.179616724738676,1057284.1271777004,49.59040069686411,Urban
Sargodha,2017-10-08,Weekly,6.181184668989547,1058806.4250871078,49.594216027874566,Urban
Sargodha,2017-10-15,Weekly,6.182752613240418,1060328.7229965157,49.59803135888502,Urban
Sargodha,2017-10-22,Weekly,6.184320557491289,1061851.0209059233,49.601846689895474,Urban
Sargodha,2017-10-29,Weekly,6.18588850174216,1063373.318815331,49.605662020905925,Urban
Sargodha,2017-11-05,Weekly,6.187456445993032,1064895.6167247386,49.609477351916375,Urban
Sargodha,2017-11-12,Weekly,6.189024390243903,1066417.9146341463,49.61329268292683,Urban
Sargodha,2017-11-19,Weekly,6.190592334494774,1067940.212543554,49.61710801393728,Urban
Sargodha,2017-11-26,Weekly,6.192160278745645,1069462.5104529615,49.620923344947734,Urban
Sargodha,2017-12-03,Weekly,6.193728222996516,1070984.8083623694,49.62473867595819,Urban
Sargodha,2017-12-10,Weekly,6.1952961672473865,1072507.1062717768,49.62855400696864,Urban
Sargodha,2017-12-17,Weekly,6.196864111498258,1074029.4041811847,49.63236933797909,Urban
Sargodha,2017-12-24,Weekly,6.198432055749129,1075551.7020905921,49.63618466898955,Urban
Sargodha,2017-12-31,Weekly,6.2,1077074.0,49.64,Urban
Sargodha,2018-01-07,Weekly,6.200638977635783,1082873.5207667733,49.640319488817894,Urban
Sargodha,2018-01-14,Weekly,6.201277955271566,1088673.0415335463,49.64063897763578,Urban
Sargodha,2018-01-21,Weekly,6.2019169329073485,1094472.5623003196,49.640958466453675,Urban
Sargodha,2018-01-28,Weekly,6.202555910543131,1100272.0830670926,49.64127795527157,Urban
Sargodha,2018-02-04,Weekly,6.203194888178914,1106071.6038338658,49.641597444089456,Urban
Sargodha,2018-02-11,Weekly,6.203833865814697,1111871.1246006389,49.64191693290735,Urban
Sargodha,2018-02-18,Weekly,6.204472843450479,1117670.6453674121,49.642236421725244,Urban
Sargodha,2018-02-25,Weekly,6.205111821086263,1123470.1661341854,49.64255591054313,Urban
Sargodha,2018-03-04,Weekly,6.205750798722045,1129269.6869009584,49.642875399361024,Urban
Sargodha,2018-03-11,Weekly,6.2063897763578275,1135069.2076677317,49.64319488817891,Urban
Sargodha,2018-03-18,Weekly,6.20702875399361,1140868.7284345047,49.643514376996805,Urban
Sargodha,2018-03-25,Weekly,6.207667731629393,1146668.249201278,49.6438338658147,Urban
Sargodha,2018-04-01,Weekly,6.208306709265176,1152467.769968051,49.644153354632586,Urban
Sargodha,2018-04-08,Weekly,6.208945686900958,1158267.2907348243,49.64447284345048,Urban
Sargodha,2018-04-15,Weekly,6.209584664536742,1164066.8115015975,49.64479233226837,Urban
Sargodha,2018-04-22,Weekly,6.210223642172524,1169866.3322683705,49.64511182108626,Urban
Sargodha,2018-04-29,Weekly,6.210862619808307,1175665.8530351438,49.645431309904154,Urban
Sargodha,2018-05-06,Weekly,6.21150159744409,1181465.3738019168,49.64575079872205,Urban
Sargodha,2018-05-13,Weekly,6.212140575079872,1187264.89456869,49.646070287539935,Urban
Sargodha,2018-05-20,Weekly,6.212779552715655,1193064.4153354634,49.64638977635783,Urban
Sargodha,2018-05-27,Weekly,6.213418530351438,1198863.9361022364,49.64670926517572,Urban
Sargodha,2018-06-03,Weekly,6.214057507987221,1204663.4568690096,49.64702875399361,Urban
Sargodha,2018-06-10,Weekly,6.214696485623003,1210462.9776357827,49.6473482428115,Urban
Sargodha,2018-06-17,Weekly,6.2153354632587865,1216262.498402556,49.64766773162939,Urban
Sargodha,2018-06-24,Weekly,6.215974440894569,1222062.0191693292,49.647987220447284,Urban
Sargodha,2018-07-01,Weekly,6.216613418530351,1227861.5399361022,49.64830670926518,Urban
Sargodha,2018-07-08,Weekly,6.217252396166135,1233661.0607028755,49.648626198083065,Urban
Sargodha,2018-07-15,Weekly,6.217891373801917,1239460.5814696485,49.64894568690096,Urban
Sargodha,2018-07-22,Weekly,6.2185303514377,1245260.1022364218,49.64926517571885,Urban
Sargodha,2018-07-29,Weekly,6.219169329073482,1251059.6230031948,49.64958466453674,Urban
Sargodha,2018-08-05,Weekly,6.2198083067092655,1256859.143769968,49.64990415335463,Urban
Sargodha,2018-08-12,Weekly,6.220447284345048,1262658.664536741,49.65022364217253,Urban
Sargodha,2018-08-19,Weekly,6.2210862619808305,1268458.1853035144,49.650543130990414,Urban
Sargodha,2018-08-26,Weekly,6.221725239616614,1274257.7060702876,49.65086261980831,Urban
Sargodha,2018-09-02,Weekly,6.222364217252396,1280057.2268370606,49.6511821086262,Urban
Sargodha,2018-09-09,Weekly,6.223003194888179,1285856.747603834,49.65150159744409,Urban
Sargodha,2018-09-16,Weekly,6.223642172523962,1291656.268370607,49.65182108626198,Urban
Sargodha,2018-09-23,Weekly,6.224281150159745,1297455.7891373802,49.652140575079876,Urban
Sargodha,2018-09-30,Weekly,6.224920127795527,1303255.3099041535,49.65246006389776,Urban
Sargodha,2018-10-07,Weekly,6.22555910543131,1309054.8306709265,49.65277955271566,Urban
Sargodha,2018-10-14,Weekly,6.226198083067093,1314854.3514376997,49.653099041533544,Urban
Sargodha,2018-10-21,Weekly,6.226837060702875,1320653.8722044728,49.65341853035144,Urban
Sargodha,2018-10-28,Weekly,6.227476038338659,1326453.392971246,49.65373801916933,Urban
Sargodha,2018-11-04,Weekly,6.228115015974441,1332252.9137380193,49.65405750798722,Urban
Sargodha,2018-11-11,Weekly,6.228753993610224,1338052.4345047923,49.65437699680511,Urban
Sargodha,2018-11-18,Weekly,6.229392971246007,1343851.9552715654,49.654696485623006,Urban
Sargodha,2018-11-25,Weekly,6.2300319488817895,1349651.4760383386,49.65501597444089,Urban
Sargodha,2018-12-02,Weekly,6.230670926517572,1355450.9968051119,49.65533546325879,Urban
Sargodha,2018-12-09,Weekly,6.231309904153354,1361250.517571885,49.65565495207668,Urban
Sargodha,2018-12-16,Weekly,6.231948881789138,1367050.0383386582,49.65597444089457,Urban
Sargodha,2018-12-23,Weekly,6.23258785942492,1372849.5591054312,49.65629392971246,Urban
Sargodha,2018-12-30,Weekly,6.233226837060703,1378649.0798722045,49.656613418530355,Urban
Sargodha,2019-01-06,Weekly,6.233865814696486,1384448.6006389777,49.65693290734824,Urban
Sargodha,2019-01-13,Weekly,6.2345047923322685,1390248.1214057507,49.657252396166136,Urban
Sargodha,2019-01-20,Weekly,6.235143769968051,1396047.642172524,49.65757188498402,Urban
Sargodha,2019-01-27,Weekly,6.235782747603834,1401847.162939297,49.65789137380192,Urban
Sargodha,2019-02-03,Weekly,6.236421725239617,1407646.6837060703,49.65821086261981,Urban
Sargodha,2019-02-10,Weekly,6.237060702875399,1413446.2044728436,49.6585303514377,Urban
Sargodha,2019-02-17,Weekly,6.237699680511183,1419245.7252396166,49.65884984025559,Urban
Sargodha,2019-02-24,Weekly,6.238338658146965,1425045.2460063898,49.659169329073485,Urban
Sargodha,2019-03-03,Weekly,6.2389776357827476,1430844.7667731629,49.65948881789137,Urban
Sargodha,2019-03-10,Weekly,6.239616613418531,1436644.2875399361,49.659808306709266,Urban
Sargodha,2019-03-17,Weekly,6.240255591054313,1442443.8083067094,49.66012779552716,Urban
Sargodha,2019-03-24,Weekly,6.240894568690096,1448243.3290734824,49.66044728434505,Urban
Sargodha,2019-03-31,Weekly,6.241533546325879,1454042.8498402555,49.66076677316294,Urban
Sargodha,2019-04-07,Weekly,6.242172523961662,1459842.3706070287,49.661086261980834,Urban
Sargodha,2019-04-14,Weekly,6.242811501597444,1465641.891373802,49.66140575079872,Urban
Sargodha,2019-04-21,Weekly,6.2434504792332275,1471441.412140575,49.661725239616615,Urban
Sargodha,2019-04-28,Weekly,6.24408945686901,1477240.9329073483,49.66204472843451,Urban
Sargodha,2019-05-05,Weekly,6.244728434504792,1483040.4536741213,49.662364217252396,Urban
Sargodha,2019-05-12,Weekly,6.245367412140575,1488839.9744408946,49.66268370607029,Urban
Sargodha,2019-05-19,Weekly,6.246006389776358,1494639.4952076678,49.66300319488818,Urban
Sargodha,2019-05-26,Weekly,6.246645367412141,1500439.0159744408,49.66332268370607,Urban
Sargodha,2019-06-02,Weekly,6.247284345047923,1506238.536741214,49.663642172523964,Urban
Sargodha,2019-06-09,Weekly,6.2479233226837065,1512038.0575079871,49.66396166134185,Urban
Sargodha,2019-06-16,Weekly,6.248562300319489,1517837.5782747604,49.664281150159745,Urban
Sargodha,2019-06-23,Weekly,6.2492012779552715,1523637.0990415337,49.66460063897764,Urban
Sargodha,2019-06-30,Weekly,6.249840255591055,1529436.6198083067,49.664920127795526,Urban
Sargodha,2019-07-07,Weekly,6.250479233226837,1535236.14057508,49.66523961661342,Urban
Sargodha,2019-07-14,Weekly,6.25111821086262,1541035.661341853,49.66555910543131,Urban
Sargodha,2019-07-21,Weekly,6.251757188498403,1546835.1821086262,49.6658785942492,Urban
Sargodha,2019-07-28,Weekly,6.252396166134186,1552634.7028753995,49.666198083067094,Urban
Sargodha,2019-08-04,Weekly,6.253035143769968,1558434.2236421725,49.66651757188499,Urban
Sargodha,2019-08-11,Weekly,6.253674121405751,1564233.7444089456,49.666837060702875,Urban
Sargodha,2019-08-18,Weekly,6.254313099041534,1570033.2651757188,49.66715654952077,Urban
